,V_value,count
51,-0.4889604397606172,54.93162214622996
52,-0.4759310664858696,58.05868531307067
53,-0.46290169321112196,61.270868706874495
54,-0.4498723199363742,64.56288749730642
55,-0.4368429466616266,67.92879648694974
56,-0.423813573386879,71.3619915924079
57,-0.41078420011213124,74.85521651839878
58,-0.3977548268373836,78.4005748332313
59,-0.384725453562636,81.98954760611878
60,-0.37169608028788825,85.6130167144345
61,-0.35866670701314063,89.26129387277311
62,-0.345637333738393,92.9241553761311
63,-0.33260796046364527,96.59088248734437
64,-0.31957858718889764,100.25030733486321
65,-0.30654921391415,103.89086412181379
66,-0.2935198406394023,107.50064538195106
67,-0.28049046736465466,111.06746295344708
68,-0.26746109408990704,114.5789132784069
69,-0.2544317208151593,118.02244657548978
70,-0.24140234754041168,121.38543937596913
71,-0.22837297426566405,124.65526986089415
72,-0.21534360099091632,127.81939538958869
73,-0.2023142277161687,130.8654315683577
74,-0.18928485444142107,133.78123217371356
75,-0.17625548116667333,136.55496921735073
76,-0.1632261078919257,139.17521242105528
77,-0.15019673461717797,141.63100735919602
78,-0.13716736134243046,143.9119515247459
79,-0.12413798806768273,146.00826758214228
80,-0.11110861479293499,147.9108730867868
81,-0.09807924151818748,149.6114459765586
82,-0.08504986824343974,151.10248517516405
83,-0.072020494968692,152.3773656901397
84,-0.05899112169394449,153.43038763939177
85,-0.04596174841919676,154.25681869869237
86,-0.03293237514444902,154.85292952784312
87,-0.01990300186970151,155.216021804428
88,-0.006873628594953773,155.3444485702832
89,0.006155744679793962,155.23762667600363
90,0.019185117954541475,154.89604119190906
91,0.03221449122928921,154.3212417387823
92,0.045243864504036946,153.51583077721784
93,0.05827323777878446,152.4834439794174
94,0.0713026110535322,151.22872289058103
95,0.08433198432827993,149.75728016755002
96,0.09736135760302744,148.07565775897157
97,0.11039073087777518,146.19127846296573
98,0.12342010415252291,144.1123913641462
99,0.13644947742727065,141.8480117110351
100,0.14947885070201816,139.4078558466918
101,0.1625082239767659,136.8022718491327
102,0.17553759725151363,134.04216657337065
103,0.18856697052626115,131.138929813299
104,0.20159634380100888,128.10435631897852
105,0.21462571707575662,124.95056641308246
106,0.22765509035050413,121.68992594938165
107,0.24068446362525187,118.33496634641206
108,0.2537138368999996,114.89830541119005
109,0.2667432101747471,111.39256964147108
110,0.27977258344949485,107.83031866115202
111,0.2928019567242426,104.22397240264684
112,0.3058313299989901,100.58574160316086
113,0.31886070327373783,96.92756212956543
114,0.33189007654848557,93.26103358989538
115,0.3449194498232331,89.59736262925577
116,0.3579488230979808,85.94731124506845
117,0.37097819637272855,82.32115039203704
118,0.38400756964747607,78.72861908188797
119,0.3970369429222238,75.17888911775958
120,0.41006631619697154,71.68053553892051
121,0.42309568947171905,68.2415127891159
122,0.4361250627464668,64.86913656202226
123,0.4491544360212145,61.57007122071801
124,0.46218380929596203,58.35032263534729
125,0.47521318257070977,55.21523623479608
126,0.4882425558454575,52.16950002463396
127,0.501271929120205,49.217152285140216
128,0.5143013023949528,46.361593630180224
129,0.5273306756697005,43.60560308017271
130,0.540360048944448,40.95135778045629
131,0.5533894222191957,38.400455980005525
132,0.5664187954939435,35.95394287455593
133,0.579448168768691,33.61233891259646
134,0.5924775420434387,31.375670162137162
135,0.6055069153181865,29.24350034035213
136,0.618536288592934,27.214964116778695
137,0.6315656618676817,25.288801313333092
138,0.6445950351424294,23.463391640546543
139,0.657624408417177,21.73678962868455
140,0.6706537816919247,20.106759434320907
141,0.6836831549666724,18.570809227021883
142,0.6967125282414199,17.12622488658347
143,0.7097419015161677,15.770102768296539
144,0.7227712747909154,14.499381321542739
145,0.7358006480656629,13.310871375222835
146,0.7488300213404107,12.201284931695989
147,0.7618593946151584,11.167262338691804
148,0.7748887678899059,10.2053977357191
149,0.7879181411646536,9.312262697540632
150,0.8009475144394014,8.484428022056354
151,0.8139768877141489,7.718483633222199
152,0.8270062609888966,7.011056591253253
153,0.8400356342636444,6.358827222180276
154,0.8530650075383921,5.758543396749021
155,0.8660943808131396,5.207033004610583
156,0.8791237540878871,4.701214683718011
157,0.8921531273626351,4.238106876823426
158,0.9051825006373826,3.814835296991122
159,0.9182118739121301,3.4286388921619824
160,0.9312412471868781,3.076874405101769
161,0.9442706204616256,2.7570196296359426
162,0.9572999937363731,2.46667546702978
163,0.970329367011121,2.203566887838652
164,0.9833587402858686,1.96554290466112
165,0.9963881135606161,1.75057566011697
166,1.009417486835364,1.556758732184597
167,1.0224468601101115,1.3823047559091257
168,1.035476233384859,1.2255424565752695
169,1.048505606659607,1.084913184863732
170,1.0615349799343545,0.9589670394075146
171,1.074564353209102,0.8463586566595013
172,1.08759372648385,0.7458427421908889
173,1.1006230997585975,0.656269411568007
174,1.113652473033345,0.5765794029004869
175,1.126681846308093,0.5057992171035065
176,1.1397112195828405,0.4430362359475983
177,1.152740592857588,0.3874738621481223
178,1.165769966132336,0.338366720129386
179,1.1787993394070835,0.29503595073205197
180,1.191828712681831,0.25686462805466265
181,1.204858085956579,0.22329332185943368
182,1.2178874592313265,0.19381582454948093
183,1.230916832506074,0.16797505765275517
184,1.243946205780822,0.14535916903373702
185,1.2569755790555694,0.1255978286979858
186,1.270004952330317,0.10835872805265376
187,1.283034325605065,0.09334428482915512
188,1.2960636988798124,0.0802885535497692
189,1.30909307215456,0.068954339412607
190,1.322122445429308,0.05913051176118946
191,1.3351518187040554,0.0506295118762245
192,1.348181191978803,0.043285048657239054
193,1.3612105652535509,0.036949974828971326
194,1.3742399385282984,0.03149433558999041
195,1.3872693118030464,0.026803581097176482
196,1.4002986850777939,0.022776933828126355
197,1.4133280583525414,0.019325901663578133
198,1.4263574316272893,0.016372927463859686
199,1.4393868049020369,0.013850165958444018
200,1.4524161781767844,0.011698378908488842
201,1.4654455514515323,0.009865939722546202
202,1.4784749247262798,0.008307938990597036
203,1.4915042980010274,0.006985382737722023
204,1.5045336712757753,0.005864475573940128
205,1.5175630445505228,0.004915981320243976
206,1.5305924178252703,0.0041146541131535305
207,1.5436217911000183,0.0034387334229422947
208,1.5566511643747658,0.002869496856974828
209,1.5696805376495133,0.0023908650533344218
210,1.5827099109242613,0.0019890533961212974
211,1.5957392841990088,0.0016522656983854113
212,1.6087686574737563,0.001370425398379283
213,1.6217980307485043,0.0011349401971694087
214,1.6348274040232518,0.0009384964287818099
215,1.6478567772979993,0.000774879796706534
216,1.6608861505727472,0.0006388194319730024
217,1.6739155238474948,0.0005258525277828936
218,1.6869448971222423,0.0004322070838585238
219,1.6999742703969902,0.0003547005505365055
220,1.7130036436717377,0.00029065239875217936
221,1.7260330169464853,0.000237808858154588
222,1.7390623902212332,0.00019427826254322844
223,1.7520917634959807,0.00015847562061195873
224,1.7651211367707282,0.0001290751916803109
225,1.7781505100454762,0.00010496999178930657
226,1.7911798833202237,8.523728635808907e-05
227,1.8042092565949712,6.910924265840723e-05
228,1.8172386298697192,5.5948019767433425e-05
229,1.8302680031444667,4.5224666475517433e-05
230,1.8432973764192142,3.6501279883025334e-05
231,1.8563267496939622,2.9415950098839635e-05
232,1.8693561229687097,2.3670080477379042e-05
233,1.8823854962434572,1.9017729068066062e-05
234,1.8954148695182051,1.5256666207945155e-05
235,1.9084442427929527,1.222088621103967e-05
236,1.9214736160677002,9.774348583453243e-06
237,1.9345029893424481,7.805756749010031e-06
238,1.9475323626171956,6.224210477715624e-06
239,1.9605617358919432,4.9555925859740745e-06
240,1.9735911091666911,3.939571489830526e-06
241,1.9866204824414386,3.1271192593168163e-06
242,1.9996498557161861,2.4784603176640798e-06
243,2.012679228990934,1.961379187112696e-06
244,2.0257086022656816,1.5498269990488073e-06
245,2.038737975540429,1.2227761216484385e-06
246,2.051767348815177,9.632804433481533e-07
247,2.0647967220899246,7.577057873759192e-07
248,2.077826095364672,5.951007980602839e-07
249,2.09085546863942,4.6668358785355815e-07
250,2.1038848419141676,3.654235989638488e-07
251,2.116914215188915,2.8570163132436254e-07
252,2.129943588463663,2.2303391967443377e-07
253,2.1429729617384106,1.7384859322352108e-07
254,2.156002335013158,1.353048959683369e-07
255,2.169031708287906,1.051472478358167e-07
256,2.1820610815626535,8.158764076046347e-08
257,2.195090454837401,6.321103585711026e-08
258,2.208119828112149,4.8899397342645405e-08
259,2.2211492013868965,3.7770799114874866e-08
260,2.234178574661644,2.9130699077434734e-08
261,2.247207947936392,2.243301814980855e-08
262,2.2602373212111395,1.7249105387278827e-08
263,2.273266694485887,1.3243034505464187e-08
264,2.286296067760635,1.0151974372541611e-08
265,2.2993254410353825,7.770618397996927e-09
266,2.31235481431013,5.93885495186802e-09
267,2.325384187584878,4.5320210863749256e-09
268,2.3384135608596255,3.453211610661408e-09
269,2.351442934134373,2.627220536045309e-09
270,2.364472307409121,1.995776639933049e-09
271,2.3775016806838685,1.5138031582161785e-09
272,2.390531053958616,1.1464865021030705e-09
273,2.403560427233364,8.669829409072151e-10
274,2.4165898005081115,6.546274699230905e-10
275,2.429619173782859,4.935372830369194e-10
276,2.442648547057607,3.715247695504162e-10
277,2.4556779203323544,2.7925287185251524e-10
278,2.468707293607102,2.0957988122244323e-10
279,2.48173666688185,1.570520460793523e-10
280,2.4947660401565974,1.1751131190142985e-10
281,2.507795413431345,8.779258118805569e-11
282,2.520824786706093,6.549045807618445e-11
283,2.5338541599808404,4.8779832588176835e-11
284,2.546883533255588,3.627810972017919e-11
285,2.559912906530336,2.6939594946165585e-11
286,2.5729422798050834,1.9974666649331364e-11
287,2.585971653079831,1.4788021934344145e-11
288,2.599001026354579,1.0931573999395852e-11
289,2.6120303996293264,8.068585010120072e-12
290,2.625059772904074,5.946400088158444e-12
291,2.638089146178822,4.375754423786835e-12
292,2.6511185194535694,3.2150950880522253e-12
293,2.664147892728317,2.3587220688923902e-12
294,2.677177266003065,1.727833086418884e-12
295,2.6902066392778123,1.2637724070837081e-12
296,2.70323601255256,9.229496696953491e-13
297,2.716265385827308,6.730219610546279e-13
298,2.7292947591020553,4.900298320393364e-13
299,2.742324132376803,3.5625245927450874e-13
300,2.755353505651551,2.5860403052458803e-13
301,2.7683828789262983,1.8743676272967806e-13
302,2.781412252201046,1.3564891595083655e-13
303,2.7944416254757938,9.802118468683464e-14
304,2.8074709987505413,7.072380758461678e-14
305,2.820500372025289,5.0951079265920683e-14
306,2.8335297453000368,3.665077891737735e-14
307,2.8465591185747847,2.6324194866905894e-14
308,2.8595884918495322,1.8878568162321214e-14
309,2.8726178651242797,1.3518393212387938e-14
310,2.8856472383990273,9.665474162407587e-15
311,2.8986766116737748,6.900226089321006e-15
312,2.9117059849485223,4.9186457454338454e-15
313,2.9247353582232707,3.5008204354685714e-15
314,2.937764731498018,2.4879187516355747e-15
315,2.9507941047727657,1.7654060823167777e-15
316,2.9638234780475132,1.2508208466058081e-15
317,2.9768528513222607,8.848867049484016e-16
318,2.9898822245970083,6.250608475637282e-16
319,3.0029115978717567,4.408582679599174e-16
320,3.015940971146504,3.1046864821434924e-16
321,3.0289703444212517,2.1831248771371495e-16
322,3.041999717695999,1.5327858179329376e-16
323,3.0550290909707467,1.0745495224272221e-16
324,3.068058464245494,7.521655954568641e-17
325,3.0810878375202426,5.257055486662634e-17
326,3.09411721079499,3.6687128786962685e-17
327,3.1071465840697376,2.5563890861403456e-17
328,3.120175957344485,1.7786162358060235e-17
329,3.1332053306192327,1.2356048863820201e-17
330,3.14623470389398,8.570754373259323e-18
331,3.1592640771687286,5.936090971170221e-18
332,3.172293450443476,4.1051035260632005e-18
333,3.1853228237182236,2.834586713981385e-18
334,3.198352196992971,1.9543279695773376e-18
335,3.2113815702677186,1.345386962894919e-18
336,3.224410943542466,9.247813217336788e-19
337,3.2374403168172146,6.347065076638884e-19
338,3.250469690091962,4.3495959934703845e-19
339,3.2634990633667096,2.976233192488735e-19
340,3.276528436641457,2.0334198504596347e-19
341,3.2895578099162046,1.3871685344154301e-19
342,3.302587183190952,9.448730591116432e-20
343,3.3156165564657005,6.426281869051049e-20
344,3.328645929740448,4.364034166885465e-20
345,3.3416753030151956,2.9590927689361206e-20
346,3.354704676289943,2.0034157626267752e-20
347,3.3677340495646906,1.3543336191566074e-20
348,3.380763422839438,9.141601785851711e-21
349,3.3937927961141865,6.161138990974966e-21
350,3.406822169388934,4.146119168134697e-21
351,3.4198515426636815,2.7858942165948272e-21
352,3.432880915938429,1.869087057359968e-21
353,3.4459102892131765,1.2520927640453333e-21
354,3.458939662487924,8.375014128979723e-22
355,3.4719690357626725,5.593410046812745e-22
356,3.48499840903742,3.730008616397982e-22
357,3.4980277823121675,2.483619603035696e-22
358,3.511057155586915,1.65121030435612e-22
359,3.5240865288616625,1.0961292536164835e-22
360,3.53711590213641,7.265461633637886e-23
361,3.5501452754111584,4.8084679561042047e-23
362,3.563174648685906,3.177549361582365e-23
363,3.5762040219606535,2.0966211018507127e-23
364,3.589233395235401,1.381305262357472e-23
365,3.6022627685101485,9.086600770616209e-24
366,3.615292141784896,5.9683639067545565e-24
367,3.6283215150596444,3.914273886658936e-24
368,3.641350888334392,2.5632395341771427e-24
369,3.6543802616091394,1.6759815840054296e-24
370,3.667409634883887,1.0941865165237562e-24
371,3.6804390081586345,7.132726020291618e-25
372,3.693468381433382,4.64260562367817e-25
373,3.7064977547081304,3.017241767580132e-25
374,3.719527127982878,1.957945036017029e-25
375,3.7325565012576254,1.2686240728213308e-25
376,3.745585874532373,8.20743529065776e-26
377,3.7586152478071204,5.301808702720243e-26
378,3.771644621081868,3.419658257486574e-26
379,3.7846739943566163,2.2023352381480218e-26
380,3.797703367631364,1.416205300165457e-26
381,3.8107327409061114,9.093081219256258e-27
382,3.823762114180859,5.8295897397030485e-27
383,3.8367914874556064,3.731702222442336e-27
384,3.849820860730354,2.3851628552478976e-27
385,3.8628502340051023,1.5221980477866594e-27
386,3.87587960727985,9.69987976551443e-28
387,3.8889089805545973,6.171682964538146e-28
388,3.901938353829345,3.920874424214753e-28
389,3.9149677271040924,2.4871634384148423e-28
390,3.9279971003788408,1.575316361791525e-28
391,3.9410264736535883,9.962614132500155e-29
392,3.954055846928336,6.291017638452161e-29
393,3.9670852202030833,3.966528353504297e-29
394,3.980114593477831,2.4971365443472578e-29
395,3.9931439667525783,1.569697927366615e-29
396,4.006173340027327,9.85217112008397e-30
397,4.019202713302074,6.174330533543746e-30
398,4.032232086576822,3.8635796585181416e-30
399,4.045261459851569,2.4139703627087577e-30
400,4.058290833126317,1.5059691099374155e-30
401,4.071320206401064,9.380851497419069e-31
402,4.084349579675813,5.834592443743457e-31
403,4.09737895295056,3.6234381837860093e-31
404,4.110408326225308,2.2468457332572066e-31
405,4.123437699500055,1.3911300139662324e-31
406,4.136467072774803,8.600114897551732e-32
407,4.14949644604955,5.308634844137582e-32
408,4.162525819324299,3.271926357470909e-32
409,4.175555192599046,2.0135677851046814e-32
410,4.188584565873794,1.2372887255510283e-32
411,4.201613939148541,7.59133092601779e-33
412,4.214643312423289,4.6505772129489845e-33
413,4.227672685698036,2.8447090988048506e-33
414,4.240702058972785,1.7374444636481365e-33
415,4.253731432247532,1.0595612531727423e-33
416,4.26676080552228,6.451835297893768e-34
417,4.279790178797027,3.922676947492039e-34
418,4.292819552071775,2.381353567635375e-34
419,4.305848925346522,1.4434684191071256e-34
420,4.318878298621271,8.736405005006219e-35
421,4.331907671896018,5.279591226289445e-35
422,4.344937045170766,3.1857368937412377e-35
423,4.357966418445513,1.9193827121252442e-35
424,4.370995791720261,1.1546631864290933e-35
425,4.384025164995008,6.93571322141824e-36
426,4.397054538269757,4.159766974891132e-36
427,4.410083911544504,2.4910872840439907e-36
428,4.423113284819252,1.4895358291330894e-36
429,4.436142658093999,8.893137979564162e-37
430,4.449172031368747,5.301529399368759e-37
431,4.462201404643494,3.155654040710287e-37
432,4.4752307779182425,1.8755112024289228e-37
433,4.48826015119299,1.1129919095717264e-37
434,4.501289524467738,6.594872739463818e-38
435,4.514318897742485,3.901781080714902e-38
436,4.527348271017233,2.3049496596595087e-38
437,4.54037764429198,1.3595715188929947e-38
438,4.5534070175667285,8.007274899515128e-39
439,4.566436390841476,4.708791775573494e-39
440,4.5794657641162235,2.7648800885672954e-39
441,4.592495137390971,1.6210080916697886e-39
442,4.6055245106657186,9.489342712447644e-40
443,4.618553883940466,5.5466293799982155e-40
444,4.6315832572152145,3.2371604884376014e-40
445,4.644612630489962,1.8864329832087655e-40
446,4.6576420037647095,1.0976417021752315e-40
447,4.670671377039457,6.377080263280243e-41
448,4.6837007503142045,3.6993484019952834e-41
449,4.696730123588952,2.1427458050905246e-41
450,4.7097594968637,1.2392477510176756e-41
451,4.722788870138448,7.156286060189688e-42
452,4.7358182434131955,4.1262858683623946e-42
453,4.748847616687943,2.3755982668083212e-42
454,4.7618769899626905,1.365616495641679e-42
455,4.774906363237438,7.838384720886336e-43
456,4.787935736512186,4.492276343394154e-43
457,4.800965109786934,2.570682374165832e-43
458,4.813994483061681,1.468833072578897e-43
459,4.827023856336429,8.379894143474326e-44
460,4.8400532296111765,4.773607306993257e-44
461,4.853082602885924,2.7151692954708086e-44
462,4.866111976160672,1.542017154186066e-44
463,4.87914134943542,8.744270089280936e-45
464,4.892170722710167,4.9510805153659436e-45
465,4.905200095984915,2.7991004340587503e-45
466,4.918229469259662,1.58007987393036e-45
467,4.93125884253441,8.905979029935712e-46
468,4.944288215809158,5.012176572040697e-46
469,4.957317589083906,2.81652184046769e-46
470,4.970346962358653,1.580308774538558e-46
471,4.983376335633401,8.853456276432565e-47
472,4.996405708908148,4.952515110476106e-47
473,5.009435082182896,2.7661825596800375e-47
474,5.022464455457644,1.5426874110625075e-47
475,5.035493828732392,8.590473438042984e-48
476,5.048523202007139,4.776374050868292e-48
477,5.061552575281887,2.6516831460142756e-48
478,5.074581948556634,1.4698973042561866e-48
479,5.087611321831382,8.135690631094075e-49
480,5.10064069510613,4.496182439356394e-49
481,5.113670068380878,2.481049857052605e-49
482,5.126699441655625,1.3670019220067494e-49
483,5.139728814930373,7.52046727736608e-50
484,5.15275818820512,4.131070377786072e-50
485,5.165787561479868,2.2658044673832206e-50
486,5.178816934754616,1.2408644167213578e-50
487,5.191846308029364,6.785288220438006e-51
488,5.204875681304111,3.704711012732507e-51
489,5.217905054578859,2.0196794182690947e-51
490,5.230934427853606,1.0993920960521967e-51
491,5.243963801128354,5.9753706282960345e-52
492,5.256993174403102,3.2427924468918686e-52
493,5.27002254767785,1.7571770591452283e-52
494,5.283051920952597,9.507229193797889e-53
495,5.296081294227345,5.136111814262172e-53
496,5.309110667502092,2.770492910081064e-53
497,5.32214004077684,1.492181610461868e-53
498,5.335169414051588,8.024692340959351e-54
499,5.348198787326336,4.309006662287655e-54
